Date,Price,Extra,Distance,Class,Region
2023-01-06,99,6,1043,Y,Eur
2023-01-06,77,5,1174,Y,Eur
2023-01-06,118,8,1228,Y,Eur
2023-01-06,118,20,1127,Y,Eur
2023-01-06,171,11,1435,Y,Eur
2023-01-06,61,5,897,Y,Eur
2023-01-06,73,12,1358,Y,Eur
2023-01-06,133,18,720,Y,Eur
2023-01-06,106,18,1002,Y,Eur
2023-01-06,34,2,734,Y,Eur
2023-01-06,160,30,1201,Y,Eur
2023-01-06,101,12,1193,Y,Eur
2023-01-06,30,6,912,Y,Eur
2023-01-06,96,22,497,Y,Eur
2023-01-06,116,20,1025,Y,Eur
2023-01-06,138,6,1096,Y,Eur
2023-01-06,105,14,1038,Y,Eur
2023-01-07,75,15,936,Y,Eur
2023-01-07,133,2,1299,Y,Eur
2023-01-07,158,36,1055,Y,Eur
2023-01-07,63,3,786,Y,Eur
2023-01-07,104,15,1356,Y,Eur
2023-01-07,43,9,881,Y,Eur
2023-01-07,103,8,1273,Y,Eur
2023-01-07,50,4,1055,Y,Eur
2023-01-07,109,26,1273,Y,Eur
2023-01-07,89,16,1216,Y,Eur
2023-01-07,97,22,1002,Y,Eur
2023-01-07,125,2,788,Y,Eur
2023-01-07,131,16,1331,Y,Eur
2023-01-07,209,1,1109,Y,Eur
2023-01-07,85,16,1165,Y,Eur
2023-01-07,43,2,725,Y,Eur
2023-01-07,156,27,1627,Y,Eur
2023-01-07,181,39,1005,Y,Eur
2023-01-07,91,14,809,Y,Eur
2023-01-07,103,13,882,Y,Eur
2023-01-07,142,9,1176,Y,Eur
2023-01-07,177,35,1236,Y,Eur
2023-01-07,131,28,1099,Y,Eur
2023-01-07,183,1,1504,Y,Eur
2023-01-07,30,2,951,Y,Eur
2023-01-07,66,9,1211,Y,Eur
2023-01-07,163,39,1024,Y,Eur
2023-01-07,106,3,1467,Y,Eur
2023-01-07,108,20,925,Y,Eur
2023-01-07,30,3,740,Y,Eur
2023-01-07,115,28,1049,Y,Eur
2023-01-07,30,6,809,Y,Eur
2023-01-07,112,19,1025,Y,Eur
2023-01-07,107,24,1004,Y,Eur
2023-01-07,130,6,937,Y,Eur
2023-01-07,130,6,916,Y,Eur
2023-01-07,128,21,1225,Y,Eur
2023-01-07,105,13,635,Y,Eur
2023-01-07,83,19,1059,Y,Eur
2023-01-07,139,34,1152,Y,Eur
2023-01-07,88,10,1062,Y,Eur
2023-01-07,138,26,1496,Y,Eur
2023-01-07,83,10,854,Y,Eur
2023-01-07,146,10,1014,Y,Eur
2023-01-07,118,3,1312,Y,Eur
2023-01-07,80,18,1126,Y,Eur
2023-01-07,171,11,1034,Y,Eur
2023-01-07,90,7,1342,Y,Eur
2023-01-07,153,30,1495,Y,Eur
2023-01-07,158,32,1286,Y,Eur
2023-01-07,116,1,1106,Y,Eur
2023-01-07,156,27,1065,Y,Eur
2023-01-07,156,36,1648,Y,Eur
2023-01-07,68,16,1407,Y,Eur
2023-01-07,151,11,1666,Y,Eur
2023-01-07,162,38,1677,Y,Eur
2023-01-07,124,26,1315,Y,Eur
2023-01-07,49,2,1072,Y,Eur
2023-01-07,44,1,1025,Y,Eur
2023-01-07,125,2,1663,Y,Eur
2023-01-07,135,3,1345,Y,Eur
2023-01-07,185,28,1070,Y,Eur
2023-01-07,30,2,374,Y,Eur
2023-01-07,104,16,696,Y,Eur
2023-01-07,30,4,1047,Y,Eur
2023-01-07,118,23,1059,Y,Eur
2023-01-07,70,4,581,Y,Eur
2023-01-07,83,12,1100,Y,Eur
2023-01-07,104,25,1387,Y,Eur
2023-01-07,97,20,1339,Y,Eur
2023-01-07,112,10,1214,Y,Eur
2023-01-07,142,22,1420,Y,Eur
2023-01-07,71,16,1232,Y,Eur
2023-01-07,73,3,1557,Y,Eur
2023-01-07,103,20,849,Y,Eur
2023-01-07,107,16,937,Y,Eur
2023-01-07,111,13,1037,Y,Eur
2023-01-07,78,16,1286,Y,Eur
2023-01-07,174,3,1208,Y,Eur
2023-01-07,128,17,1123,Y,Eur
2023-01-07,74,9,1021,Y,Eur
2023-01-07,167,36,920,Y,Eur
2023-01-07,128,17,1105,Y,Eur
2023-01-07,89,21,952,Y,Eur
2023-01-07,122,24,1188,Y,Eur
2023-01-07,47,8,1289,Y,Eur
2023-01-07,106,25,1311,Y,Eur
2023-01-07,190,18,1510,Y,Eur
2023-01-07,40,2,765,Y,Eur
2023-01-07,123,5,1074,Y,Eur
2023-01-07,70,4,1017,Y,Eur
2023-01-07,165,31,1105,Y,Eur
2023-01-07,87,3,1252,Y,Eur
2023-01-07,90,17,955,Y,Eur
2023-01-07,112,12,878,Y,Eur
2023-01-07,106,24,898,Y,Eur
2023-01-07,118,16,1076,Y,Eur
2023-01-07,64,6,1122,Y,Eur
2023-01-07,122,24,1177,Y,Eur
2023-01-07,42,0,897,Y,Eur
2023-01-07,120,6,1203,Y,Eur
2023-01-07,87,8,1065,Y,Eur
2023-01-07,88,1,1079,Y,Eur
2023-01-07,48,11,1040,Y,Eur
2023-01-07,81,19,998,Y,Eur
2023-01-07,151,34,1182,Y,Eur
2023-01-07,164,15,1408,Y,Eur
2023-01-07,132,28,1749,Y,Eur
2023-01-07,81,19,996,Y,Eur
2023-01-07,145,28,1182,Y,Eur
2023-01-07,183,19,1347,Y,Eur
2023-01-07,117,20,1068,Y,Eur
2023-01-07,156,16,1537,Y,Eur
2023-01-07,100,14,1052,Y,Eur
2023-01-07,138,9,1156,Y,Eur
2023-01-07,121,11,1012,Y,Eur
2023-01-07,61,9,888,Y,Eur
2023-01-07,141,0,1281,Y,Eur
2023-01-07,102,13,1210,Y,Eur
2023-01-07,96,13,1032,Y,Eur
2023-01-07,105,10,1301,Y,Eur
2023-01-07,37,0,1016,Y,Eur
2023-01-07,130,10,1277,Y,Eur
2023-01-07,111,9,1145,Y,Eur
2023-01-07,182,16,1493,Y,Eur
2023-01-07,180,38,1272,Y,Eur
2023-01-07,130,32,1175,Y,Eur
2023-01-07,104,0,1200,Y,Eur
2023-01-07,140,25,972,Y,Eur
2023-01-07,130,10,1091,Y,Eur
2023-01-07,76,13,913,Y,Eur
2023-01-07,46,10,724,Y,Eur
2023-01-07,70,4,1022,Y,Eur
2023-01-08,135,2,1290,Y,Eur
2023-01-08,141,33,1257,Y,Eur
2023-01-08,151,32,1369,Y,Eur
2023-01-08,98,10,1027,Y,Eur
2023-01-08,110,27,1093,Y,Eur
2023-01-08,146,35,801,Y,Eur
2023-01-08,152,5,1472,Y,Eur
2023-01-08,94,15,948,Y,Eur
2023-01-08,47,10,1181,Y,Eur
2023-01-08,118,15,1067,Y,Eur
2023-01-08,99,19,1088,Y,Eur
2023-01-08,76,9,1192,Y,Eur
2023-01-08,124,14,1187,Y,Eur
2023-01-08,109,18,1138,Y,Eur
2023-01-08,127,20,1342,Y,Eur
2023-01-08,42,9,1245,Y,Eur
2023-01-08,153,37,1471,Y,Eur
2023-01-08,66,0,986,Y,Eur
2023-01-08,37,0,1023,Y,Eur
2023-01-08,61,8,1475,Y,Eur
2023-01-08,103,25,1017,Y,Eur
2023-01-08,124,2,1264,Y,Eur
2023-01-08,75,3,1046,Y,Eur
2023-01-08,182,32,1815,Y,Eur
2023-01-08,105,10,1230,Y,Eur
2023-01-08,104,25,904,Y,Eur
2023-01-08,153,6,1513,Y,Eur
2023-01-08,131,32,1084,Y,Eur
2023-01-08,119,4,789,Y,Eur
2023-01-08,177,5,1335,Y,Eur
2023-01-08,116,17,1194,Y,Eur
2023-01-08,61,7,1285,Y,Eur
2023-01-08,83,13,1236,Y,Eur
2023-01-08,128,7,1139,Y,Eur
2023-01-08,174,9,1767,Y,Eur
2023-01-08,50,12,691,Y,Eur
2023-01-08,128,24,1237,Y,Eur
2023-01-08,69,8,1063,Y,Eur
2023-01-08,111,4,1053,Y,Eur
2023-01-08,85,5,1061,Y,Eur
2023-01-08,116,24,1140,Y,Eur
2023-01-08,84,10,1282,Y,Eur
2023-01-08,85,16,1252,Y,Eur
2023-01-08,55,12,1097,Y,Eur
2023-01-08,82,4,876,Y,Eur
2023-01-08,155,38,1283,Y,Eur
2023-01-08,122,7,1570,Y,Eur
2023-01-08,89,7,1269,Y,Eur
2023-01-08,99,17,822,Y,Eur
2023-01-08,143,33,1311,Y,Eur
2023-01-08,103,9,1384,Y,Eur
2023-01-08,149,25,1248,Y,Eur
2023-01-08,170,30,1547,Y,Eur
2023-01-08,121,4,1467,Y,Eur
2023-01-08,100,0,1181,Y,Eur
2023-01-08,121,14,1443,Y,Eur
2023-01-08,127,31,1063,Y,Eur
2023-01-08,100,9,970,Y,Eur
2023-01-08,40,5,1035,Y,Eur
2023-01-08,37,5,707,Y,Eur
2023-01-08,72,14,1009,Y,Eur
2023-01-08,167,26,1609,Y,Eur
2023-01-08,30,5,696,Y,Eur
2023-01-08,87,11,1265,Y,Eur
2023-01-08,30,4,871,Y,Eur
2023-01-08,142,17,1232,Y,Eur
2023-01-08,141,25,1431,Y,Eur
2023-01-08,97,14,1231,Y,Eur
2023-01-08,128,18,1047,Y,Eur
2023-01-08,47,8,862,Y,Eur
2023-01-08,92,9,1051,Y,Eur
2023-01-08,96,22,888,Y,Eur
2023-01-08,95,15,963,Y,Eur
2023-01-08,143,2,809,Y,Eur
2023-01-08,81,6,1280,Y,Eur
2023-01-08,118,29,1362,Y,Eur
2023-01-08,134,29,1309,Y,Eur
2023-01-08,59,11,1261,Y,Eur
2023-01-08,139,1,1376,Y,Eur
2023-01-08,38,3,1221,Y,Eur
2023-01-08,117,0,1109,Y,Eur
2023-01-08,137,19,1314,Y,Eur
2023-01-08,109,3,1278,Y,Eur
2023-01-08,159,16,1505,Y,Eur
2023-01-08,148,9,1485,Y,Eur
2023-01-08,177,2,1200,Y,Eur
2023-01-08,102,24,1205,Y,Eur
2023-01-08,30,2,741,Y,Eur
2023-01-08,137,19,1377,Y,Eur
2023-01-08,152,11,1717,Y,Eur
2023-01-08,121,6,1427,Y,Eur
2023-01-08,30,6,887,Y,Eur
2023-01-08,131,31,1434,Y,Eur
2023-01-08,135,17,1011,Y,Eur
2023-01-08,138,15,1162,Y,Eur
2023-01-08,31,4,995,Y,Eur
2023-01-08,117,18,1161,Y,Eur
2023-01-08,208,43,980,Y,Eur
2023-01-08,97,21,613,Y,Eur
2023-01-08,44,4,860,Y,Eur
2023-01-08,116,15,1080,Y,Eur
2023-01-08,90,2,1346,Y,Eur
2023-01-08,57,12,914,Y,Eur
2023-01-08,125,1,1004,Y,Eur
2023-01-08,70,10,1030,Y,Eur
2023-01-08,82,14,1172,Y,Eur
2023-01-08,107,17,815,Y,Eur
2023-01-08,99,23,1283,Y,Eur
2023-01-08,109,18,1528,Y,Eur
2023-01-08,92,9,571,Y,Eur
2023-01-08,126,2,1379,Y,Eur
2023-01-08,89,14,1205,Y,Eur
2023-01-08,30,1,1377,Y,Eur
2023-01-08,99,0,1240,Y,Eur
2023-01-08,141,16,1058,Y,Eur
2023-01-08,106,7,1238,Y,Eur
2023-01-08,106,5,1671,Y,Eur
2023-01-08,145,35,1156,Y,Eur
2023-01-09,113,25,925,Y,Eur
2023-01-09,103,21,1191,Y,Eur
2023-01-09,179,20,1392,Y,Eur
2023-01-09,137,29,1068,Y,Eur
2023-01-09,92,17,1447,Y,Eur
2023-01-09,143,0,1045,Y,Eur
2023-01-09,102,1,982,Y,Eur
2023-01-09,93,12,948,Y,Eur
2023-01-09,123,26,880,Y,Eur
2023-01-09,118,28,1049,Y,Eur
2023-01-09,98,9,1320,Y,Eur
2023-01-09,91,10,1021,Y,Eur
2023-01-09,94,4,721,Y,Eur
2023-01-09,79,13,1563,Y,Eur
2023-01-09,81,10,1342,Y,Eur
2023-01-09,105,21,1484,Y,Eur
2023-01-09,53,10,466,Y,Eur
2023-01-09,178,14,1386,Y,Eur
2023-01-09,70,7,1000,Y,Eur
2023-01-09,182,42,1135,Y,Eur
2023-01-09,120,17,1116,Y,Eur
2023-01-09,126,18,1423,Y,Eur
2023-01-09,84,19,768,Y,Eur
2023-01-09,126,11,866,Y,Eur
2023-01-09,78,12,1124,Y,Eur
2023-01-09,30,2,840,Y,Eur
2023-01-09,110,23,1028,Y,Eur
2023-01-09,45,1,867,Y,Eur
2023-01-09,123,30,906,Y,Eur
2023-01-09,57,8,1381,Y,Eur
2023-01-09,91,10,1275,Y,Eur
2023-01-09,151,35,960,Y,Eur
2023-01-09,113,7,797,Y,Eur
2023-01-09,83,15,1416,Y,Eur
2023-01-09,108,17,1173,Y,Eur
2023-01-09,48,8,728,Y,Eur
2023-01-09,139,6,1297,Y,Eur
2023-01-09,61,2,1678,Y,Eur
2023-01-09,50,2,963,Y,Eur
2023-01-09,163,27,1445,Y,Eur
2023-01-09,74,11,1174,Y,Eur
2023-01-09,245,6,1329,Y,Eur
2023-01-09,137,14,1336,Y,Eur
2023-01-09,138,2,1223,Y,Eur
2023-01-09,58,10,800,Y,Eur
2023-01-09,82,3,1350,Y,Eur
2023-01-09,73,17,1204,Y,Eur
2023-01-09,110,0,1097,Y,Eur
2023-01-09,38,3,618,Y,Eur
2023-01-09,184,21,1377,Y,Eur
2023-01-09,188,36,1623,Y,Eur
2023-01-09,83,19,626,Y,Eur
2023-01-09,173,41,1305,Y,Eur
2023-01-09,30,7,760,Y,Eur
2023-01-09,103,24,1284,Y,Eur
2023-01-09,94,10,984,Y,Eur
2023-01-09,30,1,847,Y,Eur
2023-01-09,161,11,1234,Y,Eur
2023-01-09,116,7,1357,Y,Eur
2023-01-09,54,4,1028,Y,Eur
2023-01-09,52,2,807,Y,Eur
2023-01-09,30,1,820,Y,Eur
2023-01-09,104,17,1157,Y,Eur
2023-01-09,188,37,1382,Y,Eur
2023-01-09,114,6,1245,Y,Eur
2023-01-09,65,8,1033,Y,Eur
2023-01-09,189,9,1484,Y,Eur
2023-01-09,126,2,1115,Y,Eur
2023-01-09,30,3,953,Y,Eur
2023-01-09,154,33,907,Y,Eur
2023-01-09,57,7,1347,Y,Eur
2023-01-09,30,7,822,Y,Eur
2023-01-09,137,3,1301,Y,Eur
2023-01-09,171,21,1259,Y,Eur
2023-01-09,114,1,1497,Y,Eur
2023-01-09,155,28,901,Y,Eur
2023-01-09,113,3,1039,Y,Eur
2023-01-09,90,15,986,Y,Eur
2023-01-09,68,13,763,Y,Eur
2023-01-09,68,9,1195,Y,Eur
2023-01-09,166,34,1050,Y,Eur
2023-01-09,122,20,943,Y,Eur
2023-01-09,109,21,894,Y,Eur
2023-01-09,121,18,1534,Y,Eur
2023-01-09,192,41,1169,Y,Eur
2023-01-09,76,14,946,Y,Eur
2023-01-09,65,7,797,Y,Eur
2023-01-09,108,19,739,Y,Eur
2023-01-09,119,12,1108,Y,Eur
2023-01-09,67,10,1102,Y,Eur
2023-01-09,71,16,1294,Y,Eur
2023-01-09,52,3,1208,Y,Eur
2023-01-09,147,10,1221,Y,Eur
2023-01-09,162,23,1139,Y,Eur
2023-01-09,94,23,1306,Y,Eur
2023-01-09,122,17,1542,Y,Eur
2023-01-09,71,15,1027,Y,Eur
2023-01-09,82,12,907,Y,Eur
2023-01-09,115,14,827,Y,Eur
2023-01-09,94,14,904,Y,Eur
2023-01-10,30,6,796,Y,Eur
2023-01-10,106,10,1478,Y,Eur
2023-01-10,30,3,420,Y,Eur
2023-01-10,36,0,391,Y,Eur
2023-01-10,101,12,1294,Y,Eur
2023-01-10,42,0,1096,Y,Eur
2023-01-10,104,17,1277,Y,Eur
2023-01-10,147,4,663,Y,Eur
2023-01-10,30,2,872,Y,Eur
2023-01-10,96,17,1370,Y,Eur
2023-01-10,108,26,836,Y,Eur
2023-01-10,83,15,1281,Y,Eur
2023-01-10,97,23,830,Y,Eur
2023-01-10,30,3,700,Y,Eur
2023-01-10,92,17,1540,Y,Eur
2023-01-10,30,4,915,Y,Eur
2023-01-10,116,15,738,Y,Eur
2023-01-10,127,20,1106,Y,Eur
2023-01-10,122,7,1208,Y,Eur
2023-01-10,89,16,1159,Y,Eur
2023-01-10,142,12,966,Y,Eur
2023-01-10,46,4,1330,Y,Eur
2023-01-10,111,16,1175,Y,Eur
2023-01-10,49,5,1007,Y,Eur
2023-01-10,36,8,883,Y,Eur
2023-01-10,79,0,1612,Y,Eur
2023-01-10,149,19,775,Y,Eur
2023-01-10,45,0,957,Y,Eur
2023-01-10,78,10,910,Y,Eur
2023-01-10,82,2,842,Y,Eur
2023-01-10,164,31,1025,Y,Eur
2023-01-10,62,11,897,Y,Eur
2023-01-10,107,22,936,Y,Eur
2023-01-10,139,17,897,Y,Eur
2023-01-10,38,2,1232,Y,Eur
2023-01-10,108,22,889,Y,Eur
2023-01-10,64,1,1003,Y,Eur
2023-01-10,50,3,675,Y,Eur
2023-01-10,149,22,1103,Y,Eur
2023-01-10,99,19,1144,Y,Eur
2023-01-10,89,6,1091,Y,Eur
2023-01-10,59,5,1191,Y,Eur
2023-01-10,112,15,1041,Y,Eur
2023-01-10,34,4,984,Y,Eur
2023-01-10,91,6,615,Y,Eur
2023-01-10,46,8,804,Y,Eur
2023-01-10,30,3,619,Y,Eur
2023-01-10,30,6,640,Y,Eur
2023-01-10,52,6,1116,Y,Eur
2023-01-10,81,3,1164,Y,Eur
2023-01-10,78,14,614,Y,Eur
2023-01-10,42,5,1102,Y,Eur
2023-01-10,46,3,978,Y,Eur
2023-01-10,59,10,1194,Y,Eur
2023-01-10,59,2,706,Y,Eur
2023-01-10,116,18,1201,Y,Eur
2023-01-10,58,0,984,Y,Eur
2023-01-10,121,13,1418,Y,Eur
2023-01-10,88,16,1032,Y,Eur
2023-01-10,108,15,938,Y,Eur
2023-01-10,115,28,1365,Y,Eur
2023-01-10,109,2,737,Y,Eur
2023-01-10,192,43,946,Y,Eur
2023-01-10,77,4,863,Y,Eur
2023-01-10,75,8,1035,Y,Eur
2023-01-10,34,4,1095,Y,Eur
2023-01-10,94,2,694,Y,Eur
2023-01-10,30,0,364,Y,Eur
2023-01-10,32,1,1401,Y,Eur
2023-01-10,102,24,1112,Y,Eur
2023-01-10,102,9,624,Y,Eur
2023-01-10,64,15,1016,Y,Eur
2023-01-10,74,4,934,Y,Eur
2023-01-10,47,6,1114,Y,Eur
2023-01-10,125,5,1345,Y,Eur
2023-01-10,83,9,957,Y,Eur
2023-01-10,54,0,985,Y,Eur
2023-01-10,52,1,694,Y,Eur
2023-01-10,128,11,1206,Y,Eur
2023-01-10,76,13,1008,Y,Eur
2023-01-10,77,15,1214,Y,Eur
2023-01-10,30,1,483,Y,Eur
2023-01-10,30,1,1204,Y,Eur
2023-01-10,30,1,705,Y,Eur
2023-01-10,46,11,990,Y,Eur
2023-01-10,113,5,896,Y,Eur
2023-01-11,40,8,670,Y,Eur
2023-01-11,147,18,1129,Y,Eur
2023-01-11,33,3,639,Y,Eur
2023-01-11,88,16,888,Y,Eur
2023-01-11,110,20,1097,Y,Eur
2023-01-11,59,10,1027,Y,Eur
2023-01-11,72,4,721,Y,Eur
2023-01-11,86,15,610,Y,Eur
2023-01-11,30,7,1129,Y,Eur
2023-01-11,126,28,1424,Y,Eur
2023-01-11,115,26,1287,Y,Eur
2023-01-11,75,0,1195,Y,Eur
2023-01-11,48,10,972,Y,Eur
2023-01-11,63,0,747,Y,Eur
2023-01-11,117,4,1309,Y,Eur
2023-01-11,124,22,1378,Y,Eur
2023-01-11,123,29,1436,Y,Eur
2023-01-11,112,6,1498,Y,Eur
2023-01-11,30,4,962,Y,Eur
2023-01-11,106,15,1272,Y,Eur
2023-01-11,43,8,964,Y,Eur
2023-01-11,82,17,640,Y,Eur
2023-01-11,74,3,1210,Y,Eur
2023-01-11,68,7,672,Y,Eur
2023-01-11,30,7,1180,Y,Eur
2023-01-11,66,7,1534,Y,Eur
2023-01-11,90,15,1056,Y,Eur
2023-01-11,60,3,864,Y,Eur
2023-01-11,127,19,1419,Y,Eur
2023-01-11,64,14,1024,Y,Eur
2023-01-11,103,18,964,Y,Eur
2023-01-11,83,14,1042,Y,Eur
2023-01-11,31,3,943,Y,Eur
2023-01-11,116,26,1319,Y,Eur
2023-01-11,30,1,1019,Y,Eur
2023-01-11,62,1,798,Y,Eur
2023-01-11,82,14,865,Y,Eur
2023-01-11,65,12,779,Y,Eur
2023-01-11,43,8,837,Y,Eur
2023-01-11,37,5,877,Y,Eur
2023-01-11,87,0,1065,Y,Eur
2023-01-11,30,7,730,Y,Eur
2023-01-11,75,11,572,Y,Eur
2023-01-11,32,1,741,Y,Eur
2023-01-11,30,3,545,Y,Eur
2023-01-11,119,18,1303,Y,Eur
2023-01-11,155,32,1110,Y,Eur
2023-01-11,98,12,991,Y,Eur
2023-01-11,85,6,1357,Y,Eur
2023-01-11,30,5,499,Y,Eur
2023-01-11,30,3,894,Y,Eur
2023-01-11,70,15,1123,Y,Eur
2023-01-11,40,3,919,Y,Eur
2023-01-11,91,12,956,Y,Eur
2023-01-11,44,3,1351,Y,Eur
2023-01-11,115,11,1051,Y,Eur
2023-01-11,163,21,1067,Y,Eur
2023-01-11,146,29,1214,Y,Eur
2023-01-11,69,9,1232,Y,Eur
2023-01-11,101,16,1449,Y,Eur
2023-01-11,83,1,994,Y,Eur
2023-01-11,123,10,742,Y,Eur
2023-01-11,170,32,1481,Y,Eur
2023-01-11,81,16,1149,Y,Eur
2023-01-11,113,7,1215,Y,Eur
2023-01-11,100,24,792,Y,Eur
2023-01-11,30,4,868,Y,Eur
2023-01-11,89,10,1203,Y,Eur
2023-01-11,66,15,1200,Y,Eur
2023-01-11,30,5,605,Y,Eur
2023-01-11,83,9,614,Y,Eur
2023-01-11,50,12,901,Y,Eur
2023-01-11,145,27,1493,Y,Eur
2023-01-11,45,7,1104,Y,Eur
2023-01-11,30,7,858,Y,Eur
2023-01-11,120,17,1171,Y,Eur
2023-01-11,84,17,1058,Y,Eur
2023-01-11,30,6,709,Y,Eur
2023-01-11,121,10,1156,Y,Eur
2023-01-11,125,28,1198,Y,Eur
2023-01-11,30,0,1152,Y,Eur
2023-01-11,65,3,941,Y,Eur
2023-01-11,84,3,992,Y,Eur
2023-01-11,94,5,910,Y,Eur
2023-01-11,38,8,1019,Y,Eur
2023-01-11,32,1,951,Y,Eur
2023-01-11,72,15,431,Y,Eur
2023-01-12,30,1,1028,Y,Eur
2023-01-12,30,0,735,Y,Eur
2023-01-12,119,1,1116,Y,Eur
2023-01-12,56,1,618,Y,Eur
2023-01-12,32,7,1179,Y,Eur
2023-01-12,143,18,1254,Y,Eur
2023-01-12,69,12,820,Y,Eur
2023-01-12,68,13,807,Y,Eur
2023-01-12,30,0,1329,Y,Eur
2023-01-12,63,11,834,Y,Eur
2023-01-12,80,19,969,Y,Eur
2023-01-12,90,21,984,Y,Eur
2023-01-12,68,15,1242,Y,Eur
2023-01-12,32,2,950,Y,Eur
2023-01-12,88,14,886,Y,Eur
2023-01-12,65,0,951,Y,Eur
2023-01-12,105,21,1334,Y,Eur
2023-01-12,152,2,1191,Y,Eur
2023-01-12,115,14,874,Y,Eur
2023-01-12,48,8,834,Y,Eur
2023-01-12,113,16,869,Y,Eur
2023-01-12,111,20,964,Y,Eur
2023-01-12,35,2,1113,Y,Eur
2023-01-12,101,25,833,Y,Eur
2023-01-12,46,5,844,Y,Eur
2023-01-12,103,17,1096,Y,Eur
2023-01-12,58,4,781,Y,Eur
2023-01-12,30,5,1012,Y,Eur
2023-01-12,76,2,1211,Y,Eur
2023-01-12,46,11,793,Y,Eur
2023-01-12,30,1,760,Y,Eur
2023-01-12,78,16,1105,Y,Eur
2023-01-12,81,15,639,Y,Eur
2023-01-12,87,20,921,Y,Eur
2023-01-12,87,2,1164,Y,Eur
2023-01-12,30,6,1153,Y,Eur
2023-01-12,122,4,1484,Y,Eur
2023-01-12,30,1,692,Y,Eur
2023-01-12,98,19,1097,Y,Eur
2023-01-12,36,4,962,Y,Eur
2023-01-12,118,3,1157,Y,Eur
2023-01-12,57,4,1070,Y,Eur
2023-01-12,143,19,1209,Y,Eur
2023-01-12,100,15,833,Y,Eur
2023-01-12,92,15,1077,Y,Eur
2023-01-12,100,19,1086,Y,Eur
2023-01-12,119,18,1183,Y,Eur
2023-01-12,30,4,784,Y,Eur
2023-01-12,56,3,1040,Y,Eur
2023-01-12,46,11,1036,Y,Eur
2023-01-12,65,0,929,Y,Eur
2023-01-12,61,9,1025,Y,Eur
2023-01-12,45,6,1125,Y,Eur
2023-01-12,118,23,999,Y,Eur
2023-01-12,153,19,1260,Y,Eur
2023-01-12,95,19,858,Y,Eur
2023-01-12,75,4,635,Y,Eur
2023-01-12,30,6,892,Y,Eur
2023-01-12,119,24,796,Y,Eur
2023-01-12,124,6,1173,Y,Eur
2023-01-12,102,24,1139,Y,Eur
2023-01-12,81,3,1183,Y,Eur
2023-01-12,109,8,1328,Y,Eur
2023-01-12,30,4,621,Y,Eur
2023-01-12,47,4,866,Y,Eur
2023-01-12,112,15,1211,Y,Eur
2023-01-12,128,6,1249,Y,Eur
2023-01-12,45,9,841,Y,Eur
2023-01-12,101,19,1359,Y,Eur
2023-01-12,49,2,1111,Y,Eur
2023-01-12,41,9,1350,Y,Eur
2023-01-12,75,12,1103,Y,Eur
2023-01-12,119,27,1186,Y,Eur
2023-01-12,121,30,974,Y,Eur
2023-01-12,30,5,831,Y,Eur
2023-01-12,164,21,1193,Y,Eur
2023-01-12,77,4,1627,Y,Eur
2023-01-12,60,11,994,Y,Eur
2023-01-12,30,3,865,Y,Eur
2023-01-12,167,26,745,Y,Eur
2023-01-12,142,18,1365,Y,Eur
2023-01-12,163,6,1349,Y,Eur
2023-01-12,99,0,931,Y,Eur
2023-01-12,52,4,641,Y,Eur
2023-01-12,88,4,1294,Y,Eur
2023-01-12,89,7,1295,Y,Eur
2023-01-12,57,9,999,Y,Eur
2023-01-12,81,16,851,Y,Eur
2023-01-13,90,9,1004,Y,Eur
2023-01-13,105,23,1170,Y,Eur
2023-01-13,155,4,887,Y,Eur
2023-01-13,114,15,1225,Y,Eur
2023-01-13,113,3,1136,Y,Eur
2023-01-13,120,0,1513,Y,Eur
2023-01-13,91,11,1089,Y,Eur
2023-01-13,173,19,1587,Y,Eur
2023-01-13,83,0,1208,Y,Eur
2023-01-13,192,8,1396,Y,Eur
2023-01-13,30,6,813,Y,Eur
2023-01-13,162,36,1037,Y,Eur
2023-01-13,180,39,1332,Y,Eur
2023-01-13,102,22,1406,Y,Eur
2023-01-13,92,17,1141,Y,Eur
2023-01-13,30,6,785,Y,Eur
2023-01-13,118,4,920,Y,Eur
2023-01-13,86,4,1048,Y,Eur
2023-01-13,142,20,1200,Y,Eur
2023-01-13,148,27,1043,Y,Eur
2023-01-13,54,0,1102,Y,Eur
2023-01-13,97,10,1097,Y,Eur
2023-01-13,150,30,1081,Y,Eur
2023-01-13,87,16,1114,Y,Eur
2023-01-13,117,12,980,Y,Eur
2023-01-13,30,1,870,Y,Eur
2023-01-13,124,20,972,Y,Eur
2023-01-13,100,7,1161,Y,Eur
2023-01-13,188,32,1125,Y,Eur
2023-01-13,150,17,1410,Y,Eur
2023-01-13,97,16,1299,Y,Eur
2023-01-13,140,32,1500,Y,Eur
2023-01-13,149,13,731,Y,Eur
2023-01-13,185,45,1647,Y,Eur
2023-01-13,165,40,1490,Y,Eur
2023-01-13,76,9,1605,Y,Eur
2023-01-13,136,0,1175,Y,Eur
2023-01-13,113,8,1212,Y,Eur
2023-01-13,58,10,1293,Y,Eur
2023-01-13,114,25,823,Y,Eur
2023-01-13,124,16,1010,Y,Eur
2023-01-13,57,7,1278,Y,Eur
2023-01-13,67,2,1405,Y,Eur
2023-01-13,159,37,1595,Y,Eur
2023-01-13,205,12,1106,Y,Eur
2023-01-13,98,1,1068,Y,Eur
2023-01-13,83,20,1135,Y,Eur
2023-01-13,154,4,902,Y,Eur
